row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,PB_neg_5.mzML Peak height,Cg2_neg_12.mzML Peak height,Cg1_neg_13.mzML Peak height,Ps2_neg_14.mzML Peak height,Cg3_neg_10.mzML Peak height,Asp3_neg_19.mzML Peak height,Ps1_neg_20.mzML Peak height,Asp2_neg_16.mzML Peak height,Asp1_neg_18.mzML Peak height,Ml1_neg_9.mzML Peak height,Ps3_neg_21.mzML Peak height,Ml3_neg_17.mzML Peak height,Ml2_neg_11.mzML Peak height,QC_neg_7.mzML Peak height,QC_neg_22.mzML Peak height,QC_neg_8.mzML Peak height,QC_neg_15.mzML Peak height,QC_neg_24.mzML Peak height,
8394,561.1878390537354,3.7752666,,,,,,,,,,,0,0,0,0,0,9586.149,0,15647.098,6477.1245,0,0,0,0,2671.5376,3052.6362,4831.771,1789.4126,2190.0676,
8398,547.2083745678328,3.787781,,,,,,,,,,,0,0,0,0,0,14155.526,0,30454.674,18758.766,0,0,0,0,6659.239,5358.2827,7385.375,3562.7231,6412.155,
8399,531.2955305464272,3.7850165,,,,,,,,,,,0,0,1552.0825,8797.612,0,57330.11,8230.437,68979.07,49280.82,1265.499,10301.781,1795.5282,0,25692.982,22959.748,24889.887,23375.295,21690.088,
8400,375.2744562349661,3.7773457,,,,,,,,,,,0,0,0,0,0,18433.395,0,18826.537,9161.4,0,0,0,0,4594.8037,2654.3528,1843.8407,1894.6039,4664.344,
8401,291.18100112505925,3.782569,,,,,,,,,,,0,0,0,0,0,21063.115,0,40131.594,26890.164,0,0,0,0,10210.943,8667.18,10859.654,10556.969,10725.827,
8405,261.13409275560343,3.7778702,,,,,,,,,,,0,0,0,0,0,10330.552,0,17645.088,10788.902,0,0,0,0,4052.8394,0,1555.7238,0,0,
8406,269.1028217571908,3.7742307,,,,,,,,,,,0,0,0,0,0,10326.608,0,14450.143,8195.0,0,0,0,0,4985.591,1881.161,0,0,4117.277,
8410,333.06081407772285,3.7799857,,,,,,,,,,,0,0,0,0,1435.165,0,0,0,3102.949,15671.203,0,5529.682,7991.711,0,1313.1888,9297.653,1551.0242,0,
8411,437.17181685479267,3.7876985,,,,,,,,,,,2326.5603,0,0,0,0,605723.94,6666.244,895128.56,763378.2,0,3099.1606,2095.1763,0,257023.06,234250.27,251980.62,234811.98,260867.75,
8413,444.10414158313125,3.78626,,,,,,,,,,,0,0,0,0,0,1683.5062,0,0,2499.92,0,0,0,0,0,11623.921,13401.724,9797.741,0,
8414,577.2190607915824,3.7856958,,,,,,,,,,,0,0,0,0,0,21855.475,0,28658.936,25337.031,0,0,0,0,6919.0093,2607.0723,8156.758,4720.994,2766.0002,
8416,875.3502975117551,3.7919521,,,,,,,,,,,0,0,0,0,0,70771.49,0,179876.61,99964.85,0,0,0,0,11395.845,12438.466,12803.031,13422.138,10935.936,
8420,738.2608619481125,3.7891638,,,,,,,,,,,0,0,0,0,0,1650.9185,0,2059.2883,2795.9358,6841.136,0,5810.246,20399.406,5090.568,7803.942,7029.9062,8253.726,4626.588,
8422,403.0570554295733,3.7982082,,,,,,,,,,,0,0,0,0,0,11981.847,0,16137.119,5179.1855,0,0,0,0,3182.603,2592.463,4341.5356,2194.895,3208.7324,
8427,473.14803112169585,3.7973316,,,,,,,,,,,0,0,0,0,0,89702.86,2433.5098,102803.52,94304.195,0,0,0,0,42726.984,42536.477,44200.008,36953.543,35937.05,
8428,691.1134042126602,3.7954721,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7551.98,8840.952,6160.2104,0,
8430,233.08503413535308,3.7958834,,,,,,,,,,,0,0,0,14839.484,0,0,10825.731,0,0,61283.434,13678.287,61778.09,38900.84,16126.791,11605.313,11086.266,11660.645,16650.006,
8431,475.1458832118385,3.796123,,,,,,,,,,,0,0,0,0,0,32660.365,0,37132.023,37159.168,0,0,0,0,16241.39,12438.063,13577.181,16710.281,14367.727,
8432,822.2819928411704,3.7947388,,,,,,,,,,,0,0,0,0,0,0,0,1649.973,0,11555.149,0,7698.2627,9834.863,7115.6997,3534.0293,3891.3513,6814.209,5712.167,
8433,389.0775371205495,3.801119,,,,,,,,,,,0,0,0,0,0,25843.3,0,23411.521,8385.637,0,0,0,0,6944.751,1839.9164,2341.5818,0,6466.016,
8435,571.1507784980043,3.7950833,,,,,,,,,,,0,0,0,0,0,31669.633,0,21396.977,65822.23,0,0,0,0,22565.713,20538.82,20937.414,21339.469,21782.025,
8436,565.0407817792801,3.7937095,,,,,,,,,,,0,0,0,0,0,6834.0176,0,4066.859,6758.578,0,0,0,0,17434.982,0,14867.667,12542.334,12690.443,
8438,491.285296257756,3.8043265,,,,,,,,,,,0,0,0,8134.094,0,2655.0007,6358.9937,3745.7954,1056.0,0,9155.535,0,0,3188.405,2675.4846,3795.9795,3476.9312,0,
8439,459.1680631944612,3.8076055,,,,,,,,,,,0,0,0,0,0,15809.619,0,33810.465,18208.988,0,0,0,0,7175.2593,2473.8062,0,0,7119.316,
8442,563.0436842656097,3.8002958,,,,,,,,,,,0,0,0,0,0,8270.255,0,3706.4922,8481.914,0,0,0,0,26439.082,17462.9,21344.176,19566.727,20781.309,
8443,609.2443539949521,3.800522,,,,,,,,,,,0,0,0,0,0,9416.184,0,18916.166,20828.707,0,0,0,0,5256.6206,0,1244.0507,0,6745.1123,
8444,643.2390668558311,3.80938,,,,,,,,,,,0,7599.241,14181.983,0,14573.68,4228.081,0,7347.989,2643.145,0,0,2182.205,0,4705.4727,1380.3287,0,0,4586.9116,
8446,527.0671602421005,3.7950814,,,,,,,,,,,0,0,0,0,0,3588.877,0,3134.8225,5326.995,0,0,0,0,6253.471,7557.6855,6048.049,7313.86,7359.613,
8447,631.1789697592151,3.8130739,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1481.4475,0,0,6132.7783,8830.736,8786.768,9558.128,8792.674,1896.6587,
8450,230.98651701391034,3.7991998,,,,,,,,,,,26611.514,32350.93,38274.137,43194.668,42370.125,38790.69,41826.035,35064.01,42039.95,13121.219,45239.395,12312.42,14225.402,33635.42,29948.953,35861.9,33024.46,25826.781,
8456,269.1755218675596,3.7991827,,,,,,,,,,,0,0,3165.0994,28521.21,0,38884.293,21626.092,39405.566,28872.57,2886.6038,29489.938,5734.671,5596.185,18584.533,9361.797,9711.148,7221.6543,17131.533,
8458,305.08187953369486,3.8039176,,,,,,,,,,,1163.952,2464.0032,6308.0415,8644.582,7159.5664,5478.762,9507.677,3537.6353,10104.765,0,0,3443.0454,0,6917.3784,1853.3142,1614.564,2882.5078,7294.971,
8460,383.13699194725325,3.8172066,,,,,,,,,,,0,0,0,0,0,0,0,2408.302,0,10388.042,0,8164.3906,8934.777,4313.186,0,0,0,0,
8467,395.20717140048043,3.816317,,,,,,,,,,,0,0,0,2623.5703,0,12860.699,2031.724,14198.56,7914.4395,1646.8032,0,1143.0944,2963.5825,4275.9062,2459.239,2151.8967,2554.935,3407.489,
8468,613.2286316288147,3.8295617,,,,,,,,,,,0,8634.828,20749.86,0,25083.135,10992.088,0,11261.084,5475.015,1410.5952,1716.3107,1588.6046,0,8509.031,2816.5715,7285.131,1797.4001,7646.0356,
8469,270.14957131568326,3.817336,,,,,,,,,,,0,0,0,0,0,10102.035,0,11207.103,8877.68,0,0,0,0,3295.2336,1105.3063,0,0,2413.4478,
8470,547.208272490134,3.825321,,,,,,,,,,,0,0,0,0,0,18015.762,0,34793.5,23695.852,0,0,0,0,6659.239,5375.3813,5905.853,5351.9575,6182.8765,
8473,265.1080092477881,3.8294582,,,,,,,,,,,0,2116.9783,0,3324.4893,6092539.5,0,1864.6035,0,8179.1406,19732.38,2995.488,0,0,277387.1,260882.75,277431.56,252655.05,283383.06,
8476,423.19218489650143,3.8315814,,,,,,,,,,,0,0,0,0,0,42362.043,0,94836.4,55233.195,0,0,0,0,18053.7,16639.871,19020.502,15248.4795,18600.623,
8478,181.08656435140165,3.8209774,,,,,,,,,,,0,0,0,41307.195,0,2443.8457,31302.828,2967.405,2657.5635,0,45547.94,0,0,2045.1696,0,2392.2285,1444.3093,0,
8480,595.2026219299996,3.838133,,,,,,,,,,,0,0,0,0,0,2228.2566,0,0,0,0,0,2062.17,17754.697,1524.1381,5016.411,7117.815,6267.563,0,
8486,265.1190704677487,3.839639,,,,,,,,,,,0,0,0,0,17140.0,0,0,0,0,0,0,0,0,23246.5,20067.877,23703.111,20329.39,23946.852,
8488,313.20170954241945,3.8302062,,,,,,,,,,,0,0,0,7062.606,0,10237.792,3970.4587,9642.283,3049.0146,0,7459.384,0,0,2756.0994,3512.39,3108.1475,4057.1787,3077.3906,
8490,353.0820888812038,3.8436565,,,,,,,,,,,0,0,0,0,48078.03,0,0,0,0,0,0,0,0,9672.375,9758.116,9888.952,0,11581.295,
8491,221.11817492829587,3.8438084,,,,,,,,,,,0,0,0,0,197445.12,0,0,0,0,0,0,0,0,14011.818,14374.61,15141.736,12270.625,11694.41,
8492,319.0972639006361,3.8393729,,,,,,,,,,,0,0,0,1660.6453,1737.4557,1774.3351,0,1205.3561,11756.292,0,1364.4827,0,0,3869.881,9391.445,8018.8706,7636.4937,1515.2427,
8496,386.077861056664,3.846461,,,,,,,,,,,0,0,0,0,0,112697.87,3456.239,144990.8,78936.19,0,0,0,0,32203.582,30080.428,30708.03,29503.242,32037.057,
8497,627.1739903806072,3.847345,,,,,,,,,,,0,0,0,0,0,10777.602,0,18482.045,10462.655,0,0,0,0,3641.17,0,1810.8738,1767.5035,2566.1157,
8498,1186.1094716005891,3.8493698,,,,,,,,,,,0,0,0,0,86957.56,0,0,0,0,0,0,0,0,8829.875,7621.4097,8778.982,7516.111,8860.599,
8500,390.9812849528847,3.853046,,,,,,,,,,,0,3112.3547,0,2963.834,155417.27,0,2241.8792,0,0,2433.4849,0,0,1937.1592,26633.555,0,25495.57,0,3947.3389,
8502,583.2178288580352,3.8520334,,,,,,,,,,,0,14760.868,33675.758,0,13629.5625,12456.184,1711.699,14167.614,9437.954,0,0,0,0,9140.398,4147.8896,4272.3677,3438.2256,11915.454,
8503,319.17594876973556,3.8415635,,,,,,,,,,,0,0,0,0,0,25794.584,0,30149.574,6775.709,0,0,0,0,4179.595,0,0,0,3606.6897,
8516,643.2385867579956,3.8736331,,,,,,,,,,,0,6261.1177,9762.686,0,12627.307,5556.737,0,8055.422,5276.5234,0,0,2182.205,1360.3008,4496.3843,4479.008,4420.127,4796.784,4586.9116,
8519,345.227879816951,3.873849,,,,,,,,,,,0,0,2884.3599,36814.707,2216.0706,21261.752,29135.762,24048.549,7990.9116,7437.442,48727.49,9354.423,0,21993.438,18944.064,16505.967,23359.775,16872.652,
8522,619.1937461279119,3.8560002,,,,,,,,,,,0,3436.0303,9176.166,0,9422.628,5363.5938,0,6130.6616,3554.9429,0,0,0,0,2914.5461,0,0,0,0,
8523,381.0766999065199,3.8681865,,,,,,,,,,,0,0,0,0,36611.69,0,0,0,0,0,0,0,0,8323.301,8253.488,7701.0693,8391.081,0,
8524,973.4638152689032,3.8649812,,,,,,,,,,,0,31219.56,36496.68,0,15765.496,0,0,0,0,0,0,0,0,7923.6177,2848.302,1932.1769,2516.9714,7225.029,
8528,521.3479544997067,3.8764968,,,,,,,,,,,0,2554.2004,4629.086,2173.1172,7838.862,0,2033.3767,0,0,0,13413.018,0,0,4188.4346,1899.0929,1227.4414,2101.8528,3826.1292,
8539,227.1287115601745,3.8758857,,,,,,,,,,,0,2414.1174,0,193784.25,1379.8596,4281.3057,134415.11,4767.265,4018.4788,0,240760.0,1483.125,0,29940.2,29006.574,32839.895,2438.617,31834.06,
8541,361.1079465446246,3.8682015,,,,,,,,,,,0,0,1112.6315,46222.45,0,2729.1184,44428.016,4512.4946,3576.0295,0,48639.477,0,0,16433.557,12924.762,13435.125,2112.9177,12210.649,
8544,268.98480428775406,3.8728971,,,,,,,,,,,37042.035,31264.553,39033.008,42729.137,19081.666,32320.084,41954.45,35268.69,38369.82,10871.601,40994.863,10505.769,18047.592,33820.18,31578.293,33282.09,19987.918,31448.43,
8545,265.1440306195872,3.880138,,,,,,,,,,,0,0,0,4947.589,207539.2,9043.807,5486.7075,15358.0625,12277.005,0,5375.2017,2776.7166,3924.1377,11952.291,11744.583,10519.705,11362.235,10871.559,
8550,387.0619658783631,3.8881285,,,,,,,,,,,0,0,0,0,0,56490.617,0,92514.0,25766.152,0,0,0,0,16318.015,8235.118,14224.902,0,14556.871,
8583,359.18536931519645,3.887033,,,,,,,,,,,0,0,0,0,0,10592.689,0,7959.698,0,0,0,0,0,0,9974.07,0,1693.2963,2562.1838,
8585,387.9701450939788,3.8849447,,,,,,,,,,,0,0,0,12970.879,0,0,8165.21,0,0,0,15219.675,0,0,0,0,0,0,0,
8586,389.9670925552436,3.8849442,,,,,,,,,,,0,0,0,11355.846,0,0,8619.761,0,0,0,16334.057,0,0,0,0,0,0,0,
8592,242.9863291665073,3.8868017,,,,,,,,,,,25968.223,29758.053,33771.64,42694.137,33812.84,39347.348,37320.55,39980.473,41908.34,18572.59,46054.35,13589.358,19125.99,35378.645,39549.395,27255.408,20844.688,31450.104,
8594,227.1392084849868,3.8980708,,,,,,,,,,,0,0,0,15013.024,0,0,10913.036,0,0,0,20230.092,0,0,0,0,3107.9492,0,0,
8595,389.1030174031614,3.8892944,,,,,,,,,,,0,0,0,17551.252,0,0,19443.436,0,0,0,19604.027,0,0,0,1676.5387,5077.133,0,1426.3544,
8619,555.1812550132632,3.881961,,,,,,,,,,,0,0,0,0,526861.44,0,0,0,2412.2751,0,0,0,0,1258.9203,8776.956,8365.245,8551.225,0,
8635,347.2434733599841,3.8960853,,,,,,,,,,,0,0,0,13067.173,0,0,7046.606,0,0,0,17116.564,0,0,7145.879,4778.1763,4539.3096,5872.685,7287.4277,
8641,599.288999729699,3.8928668,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13362.495,0,9902.223,8432.917,4514.8027,0,0,0,4457.44,
8642,233.08511502110537,3.9015453,,,,,,,,,,,0,0,0,0,0,0,10825.731,0,0,2047.3198,3027.8982,5607.1167,55169.438,7006.017,15223.334,16207.727,14078.395,6396.5723,
8643,557.3150167511607,3.89954,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9341.122,0,7671.2417,9255.085,3974.7805,0,0,0,2602.9963,
8645,343.0971626254837,3.9146748,,,,,,,,,,,0,1926.2964,0,3979.0005,12179.064,7672.4766,3218.7014,6088.5176,9907.18,0,3952.2783,0,0,5899.485,1322.5671,1490.4802,0,2269.6694,
8649,683.2194064372886,3.9113166,,,,,,,,,,,0,0,0,0,0,2173.2468,0,0,1573.1257,4829.907,0,6220.0625,9703.086,2620.2385,4298.715,3860.3074,3817.4426,2055.192,
8650,375.1343680490484,3.90163,,,,,,,,,,,0,0,0,0,0,27425.812,0,25239.326,10231.765,0,0,0,0,4962.934,0,0,0,5418.481,
8651,695.3634003668163,3.90835,,,,,,,,,,,0,8233.507,10354.079,0,16145.079,0,0,0,0,0,0,0,0,3119.1655,0,0,0,1314.3175,
8654,609.2446539548937,3.9077106,,,,,,,,,,,0,0,0,0,0,8445.135,0,18626.574,20801.877,0,0,0,0,7183.7954,5459.2227,6408.9424,6306.296,5439.367,
8656,209.11809105168598,3.9159338,,,,,,,,,,,0,9376.622,30581.342,14326.024,21711.025,36601.68,9052.238,41715.242,25102.072,0,17183.666,0,0,15207.526,14263.968,13306.874,15196.546,15012.548,
8657,262.99270974804045,3.913684,,,,,,,,,,,33991.957,35736.566,43416.5,53758.125,33017.188,39979.516,47281.59,48287.816,45592.492,16817.98,48955.32,10009.479,11335.267,38391.438,38777.57,37925.824,40359.688,30514.064,
8670,613.2281174545936,3.9266622,,,,,,,,,,,0,12492.273,18961.791,0,24905.836,8076.471,0,11166.287,6952.5,0,0,0,0,7029.145,7060.353,8223.263,6529.803,5417.617,
8671,360.19656432175594,3.9148722,,,,,,,,,,,0,17304.283,11182.883,11066.727,18446.174,7779.2056,11551.098,3071.5984,13771.487,0,9639.576,3398.8064,0,5863.7324,0,0,0,2320.016,
8677,315.2173817157959,3.9348755,,,,,,,,,,,0,0,0,40300.082,0,27813.27,32872.48,30638.977,13175.574,0,49475.656,0,0,19804.713,21255.982,19719.342,19710.105,20164.277,
8678,253.14430276661585,3.936189,,,,,,,,,,,0,0,0,18402.883,0,2250.003,13508.272,3149.5862,2944.8093,0,17483.656,1412.9457,0,2013.0234,3965.129,6286.3013,2887.2688,3907.7559,
8679,583.2182323449706,3.9310412,,,,,,,,,,,0,18488.232,30951.395,1315.5,33656.867,9262.76,1642.8848,10343.404,8258.234,0,1982.274,1342.1396,0,10368.801,9852.554,10491.301,12010.652,10430.494,
8683,561.0439524154137,3.9346695,,,,,,,,,,,2769.3938,0,0,2212.44,0,4731.4575,2249.9268,5961.8804,4773.271,0,1788.9412,0,0,7301.619,0,7538.0557,8695.281,7697.407,
8684,517.3163549273031,3.933846,,,,,,,,,,,0,3130.8892,4641.1353,37081.582,13406.204,1595.8374,30366.883,0,1217.1367,7393.533,41045.035,7465.0835,5602.497,14740.236,4983.043,13086.955,5165.687,14246.165,
8686,269.17556374872163,3.9295516,,,,,,,,,,,0,0,1530.0186,18505.047,3096.601,7860.964,12492.003,9529.403,7141.5557,2175.3735,19772.363,1895.2247,5753.89,5403.9077,16135.508,16679.14,13993.4375,4678.988,
8688,215.12858357549723,3.9270334,,,,,,,,,,,0,2127.967,1941.9792,49778.99,0,7158.199,44194.367,4219.6445,5452.1367,1050.0957,100388.77,4052.2449,0,19119.23,16742.717,18663.133,16540.826,16193.898,
8692,465.1440278221008,3.9383469,,,,,,,,,,,0,0,0,5490.2866,7608.4883,3579.6956,4875.9033,0,6751.5093,2032.5215,0,0,4010.1648,0,4654.3335,4621.25,4793.0107,2233.7124,
8693,273.03995946163457,3.9390316,,,,,,,,,,,0,0,0,0,0,2713.4778,0,1717.5211,0,9841.121,0,9519.547,10568.811,10579.029,9321.127,10913.822,9058.686,8030.718,
8698,389.0774582549596,3.9530666,,,,,,,,,,,0,0,0,0,0,28437.365,1666.439,37713.414,27694.736,0,0,0,0,8337.41,8825.568,5883.536,6601.1387,8413.843,
8699,387.0619986073773,3.950471,,,,,,,,,,,0,0,0,0,0,43872.22,0,67076.24,33243.5,0,0,0,0,11238.636,12664.935,18010.627,16343.277,10798.332,
8703,291.1447129348641,3.9416802,,,,,,,,,,,0,0,0,0,0,11430.492,0,27803.068,7276.244,0,0,0,0,4262.1787,0,0,0,3217.9883,
8709,467.21288324135696,3.9535978,,,,,,,,,,,0,0,0,0,0,27090.6,0,53018.24,49397.32,0,0,0,0,15270.858,11151.762,16351.4,13940.922,12049.715,
8710,285.0397698492039,3.9513285,,,,,,,,,,,1309.1418,4945.1987,104371.41,0,0,0,0,0,22167.965,11470.585,0,2659.3462,0,16519.229,11665.537,16552.65,14806.667,13715.821,
8711,809.3016051462632,3.9572089,,,,,,,,,,,0,10220.424,23387.164,0,36129.707,10279.643,1221.3407,12739.4375,9862.455,0,0,0,0,7637.1914,0,8924.387,1494.106,8626.109,
8717,190.99360984861772,3.9563277,,,,,,,,,,,16711.207,16673.414,16174.004,19707.23,13194.544,13568.724,16956.48,13605.002,12519.113,4452.2866,18662.695,4253.8594,3132.2249,12290.5,7399.3804,11193.114,5596.8687,11159.178,
8718,173.1181691872537,3.9558713,,,,,,,,,,,2174.011,1969.8895,0,18880.092,8177.12,26334.18,19119.463,30500.55,18896.225,0,24496.91,0,4509.5933,16175.788,13481.394,14113.217,15073.187,14170.505,
8722,521.347301224856,3.9678392,,,,,,,,,,,0,0,0,11839.579,5840.653,0,12265.732,0,0,0,11695.919,0,0,2096.1553,4065.4817,4044.0007,3339.1501,1890.4153,
8725,355.07161229934536,3.9678802,,,,,,,,,,,0,0,0,0,0,9473.503,0,13950.708,13076.617,0,0,0,0,3550.0322,0,0,4148.83,0,
8726,209.00404550627658,3.9706938,,,,,,,,,,,14367.247,13980.192,14002.329,14531.862,12871.864,13322.966,14806.044,12467.0,12322.387,3000.391,15403.667,3430.8564,2739.6482,10569.798,5636.471,9111.255,7803.039,8172.9,
8732,501.02424447830225,3.9706688,,,,,,,,,,,0,0,0,0,0,0,0,0,7442.724,26424.658,0,12828.55,18848.287,12076.8545,11198.29,12854.012,14269.026,11734.351,
8750,357.08778782859684,3.9799483,,,,,,,,,,,0,0,0,0,0,49970.184,2379.2058,81208.49,58788.6,0,0,0,0,15831.551,15016.857,19878.994,16780.273,16061.281,
8753,279.00699726925995,3.9799657,,,,,,,,,,,42718.59,39068.957,40713.58,45017.953,44983.527,34544.457,42101.223,32268.213,34793.383,8914.351,44142.633,6802.5903,5828.862,30918.867,28566.477,31741.494,30210.758,30219.006,
8755,281.14185223344816,3.9824805,,,,,,,,,,,0,0,0,12478.531,0,0,11186.911,0,2941.2808,1682.2727,14493.836,0,2067.0513,8977.099,4632.3506,8615.601,10013.016,8199.247,
8760,957.4692235555856,3.985952,,,,,,,,,,,0,48969.92,38136.723,0,92359.055,0,0,0,0,0,0,0,0,11287.675,10113.417,11115.868,12237.093,11813.931,
8764,327.21740697926884,3.9796138,,,,,,,,,,,0,4508.726,10364.773,169075.22,13440.796,47614.152,112371.66,44290.02,22252.035,4560.1646,201837.45,7122.5522,7534.181,54247.758,54663.203,58169.11,5200.7417,57322.82,
8765,447.25937375588956,3.9767165,,,,,,,,,,,0,0,0,0,0,10109.516,0,11431.42,7857.016,0,0,0,0,3273.5847,0,0,0,3345.437,
8766,399.19258529964935,3.97672,,,,,,,,,,,0,0,0,0,0,17759.72,0,30007.72,21548.1,0,0,0,0,5946.0474,0,0,0,6683.523,
8767,515.3009088526264,3.9858727,,,,,,,,,,,0,0,0,8396.422,1648.0087,30976.756,8147.9336,33898.082,21296.754,11030.716,9933.058,10919.599,19325.605,18709.426,15486.249,19120.0,17922.36,18657.545,
8768,780.2716714795768,3.9905617,,,,,,,,,,,0,0,0,0,0,0,0,1694.9017,1780.0559,61601.98,0,67289.41,73535.77,31402.295,28779.064,29277.805,32000.965,29550.885,
8773,599.2497387670406,3.9964802,,,,,,,,,,,0,11577.716,35056.254,0,32383.62,2343.691,1499.4357,2490.662,0,0,1539.0706,0,0,7382.046,1353.9117,5080.2427,7147.9043,2076.0515,
8774,371.0668398871618,3.9914665,,,,,,,,,,,0,0,0,0,0,22136.637,0,31221.664,27658.992,0,0,0,0,7255.11,7423.128,7715.4927,6372.666,0,
8777,285.1339990405751,3.990218,,,,,,,,,,,0,0,0,1721.7572,0,11217.455,0,20388.342,7688.2373,0,1876.375,0,0,4326.6367,1946.4813,1654.5326,1851.0864,3773.336,
8778,395.24315672686333,3.9963582,,,,,,,,,,,0,0,0,0,0,12153.992,0,11646.059,8669.485,0,0,0,0,4500.338,1926.5728,2931.1438,2092.288,3951.9429,
8786,443.1867619550185,3.9944944,,,,,,,,,,,0,0,0,10867.848,1868.0419,4081.4824,12125.294,5072.0054,2883.143,0,13029.29,0,0,3924.0645,2849.409,5013.8784,3745.0972,3179.2776,
8794,327.2297810320206,3.995883,,,,,,,,,,,0,0,0,17761.469,1636.8969,4997.6484,11595.633,4065.2214,2787.2778,0,18219.705,0,0,6374.1255,6974.5234,6050.304,3099.3403,3978.6543,
8795,283.1183339468006,3.9963582,,,,,,,,,,,0,0,0,0,0,9907.995,0,26070.047,8382.234,0,0,0,0,4713.8184,3047.6777,2369.8438,2867.0754,5137.5864,
8796,992.5775256888788,3.9934068,,,,,,,,,,,0,0,0,0,0,10640.581,0,15173.083,13719.712,0,0,0,0,2243.3337,0,0,0,2871.351,
8798,347.1857381072593,4.0081806,,,,,,,,,,,0,0,1600.6144,1612.0033,0,21120.117,1660.0626,24794.213,15932.518,0,2243.1958,0,11309.8955,9177.467,8314.288,9242.257,0,2118.2517,
8803,563.1794222547416,4.00805,,,,,,,,,,,0,0,0,2845.9246,0,0,2856.1094,0,0,0,3428.4758,0,0,0,3986.799,4319.246,2161.4536,4890.41,
8804,724.24604601313,4.0126305,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8957.513,0,9881.388,9782.841,3914.1555,1474.8693,0,1721.5587,0,
8806,222.99987073517966,3.9980426,,,,,,,,,,,18166.793,19191.34,19020.664,24322.697,19241.4,16680.283,20750.654,16264.841,17489.982,6081.725,22623.523,4072.7627,3509.9912,13319.612,12652.442,15548.268,11323.575,12388.874,
8809,809.3016483236252,4.00792,,,,,,,,,,,0,14104.236,29237.043,0,29119.082,10563.587,0,13378.068,9132.445,0,0,1467.6403,0,9064.212,8046.9336,8769.269,7314.88,10089.381,
8812,341.0039337590251,4.012873,,,,,,,,,,,39348.97,43336.18,54202.832,69723.81,48629.766,57399.758,58793.832,58520.75,55266.54,26720.68,63318.18,16892.41,24309.54,54094.637,52735.26,47311.496,47407.86,46912.367,
8815,174.9988344677488,4.01198,,,,,,,,,,,6871.46,9821.394,10289.32,12274.185,9169.097,8178.1235,12396.119,14343.319,10155.552,2485.4902,12191.399,2711.9526,1632.9495,7123.1025,3980.5747,6141.714,0,5484.5337,
8817,637.2134774370579,4.0179915,,,,,,,,,,,0,0,0,0,0,0,0,0,0,75682.836,0,77815.68,77931.72,35798.586,35233.14,35526.25,33327.434,37113.29,
8818,297.1702114684907,4.016528,,,,,,,,,,,0,0,0,7508.2896,0,2491.2305,7212.7627,0,2594.8213,0,9414.926,0,0,2590.5132,2013.1128,2551.1619,2050.343,2059.2366,
8819,675.1887011324537,4.0204053,,,,,,,,,,,0,0,0,0,0,1667.292,1454.3379,0,0,16184.054,0,10565.675,11362.057,15604.931,15173.771,18566.049,13467.239,17254.0,
8820,673.1900535319575,4.0162983,,,,,,,,,,,0,0,0,0,0,0,0,2158.8772,0,36878.547,0,31108.645,32097.113,42227.28,38762.16,44753.688,39414.125,41142.973,
8821,246.9810231126025,4.021681,,,,,,,,,,,68942.59,61351.24,69081.71,76741.734,66047.54,51990.715,75652.016,46127.76,55131.91,13583.102,75301.15,11467.246,13262.8955,44858.86,43581.72,46472.723,43841.734,41753.645,
8822,987.4794797371183,4.0253916,,,,,,,,,,,0,9956.084,5959.392,0,19705.002,0,0,0,0,0,0,0,0,0,2278.813,2691.1116,2769.1416,0,
8828,413.1480994055777,4.0307603,,,,,,,,,,,0,0,0,0,0,1441.4679,0,0,0,69535.64,0,37636.12,0,7525.1973,0,0,0,9395.595,
8829,369.01903934928646,4.030259,,,,,,,,,,,0,0,0,0,0,0,0,0,12240.538,47171.52,3444.8982,21904.455,35576.805,23978.625,0,28349.562,3323.7937,25820.926,
8830,393.22779620762213,4.028168,,,,,,,,,,,0,0,0,1449.4629,0,13506.356,1374.2262,17436.812,12324.131,0,1894.3164,0,0,4664.2554,5265.131,3678.979,3779.793,5033.8247,
8832,1071.5011304343263,4.0347548,,,,,,,,,,,0,14474.867,8419.185,0,31601.014,0,0,0,0,0,0,0,0,2584.4927,1747.2122,4999.664,0,2332.4236,
8833,347.24328160186053,4.0204153,,,,,,,,,,,0,0,0,19590.314,0,1788.2808,12413.177,2762.8435,2058.307,0,24171.805,0,0,2365.4033,7343.6147,6701.5146,9541.898,0,
8838,700.2085943172093,4.0437055,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3592.091,7650.577,8427.39,9209.396,7154.328,7872.888,
8839,367.0213014964159,4.0452337,,,,,,,,,,,3626.4949,6513.57,0,0,7072.6255,11136.552,0,8769.943,31089.566,140826.83,0,67631.75,96321.82,66837.82,65815.58,73478.68,0,71403.82,
8841,190.9484494887117,4.0437136,,,,,,,,,,,20682.008,20357.014,33422.742,25440.264,25270.117,11416.495,22059.967,9964.087,11819.423,14735.409,18758.703,11444.623,0,16016.4795,16932.21,15826.613,16052.493,17495.72,
