row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,PS-PS_neg_53.mzML Peak height,CG-C13_neg_52.mzML Peak height,MI-B14_neg_49.mzML Peak height,CG-C22_neg_50.mzML Peak height,MI-B24_neg_47.mzML Peak height,QC_neg_45.mzML Peak height,MI-ML_neg_48.mzML Peak height,QC_neg_56.mzML Peak height,QC_neg_51.mzML Peak height,PB_neg_42.mzML Peak height,CG-CG_neg_55.mzML Peak height,ASP-ASP_neg_54.mzML Peak height,QC_neg_46.mzML Peak height,
4275,300.99560546527186,4.1722045,,,,,,,,,,,17162.766,24366.48,13751.129,24821.176,16140.67,19527.371,14460.752,0,20307.773,16990.006,0,17431.248,18249.562,
4276,1109.4919082771137,4.176657,,,,,,,,,,,0,2635.4626,0,5145.831,0,3685.7903,0,3457.7722,2820.4746,0,14463.183,0,3157.4631,
4277,1141.5020678869394,4.176657,,,,,,,,,,,0,2067.6184,0,3630.9673,0,2399.8574,0,2659.2454,2784.458,0,10544.517,0,2402.58,
4278,1171.4832397761504,4.1754665,,,,,,,,,,,0,3954.9841,0,6059.6284,0,3598.0542,0,3746.2344,4592.03,0,17842.582,0,3329.45,
4279,130.99212831840674,4.1748886,,,,,,,,,,,21286.08,20268.639,18880.434,20691.322,19679.201,19041.178,16348.378,18008.994,19217.457,19839.553,19139.746,20572.156,19579.332,
4280,367.20769156895835,4.169461,,,,,,,,,,,13016.126,5386.996,5169.0376,4727.874,0,5277.6895,0,6574.9214,5839.4243,4301.0,8225.917,8792.161,6487.6006,
4281,397.21975311710855,4.1682067,,,,,,,,,,,19337.164,0,10511.546,9156.249,0,13810.694,0,0,0,0,0,0,10400.596,
4282,340.99760145317265,4.186675,,,,,,,,,,,0,18889.762,18239.887,20746.256,19042.121,20640.023,17290.39,16795.146,19858.215,17896.104,20358.203,19697.229,18291.197,
4283,289.0052184306509,4.1968393,,,,,,,,,,,14768.413,12940.24,0,11873.245,12435.894,12941.588,10991.884,13251.061,12674.814,0,12974.033,13349.579,12064.108,
4284,229.14673346239647,4.187663,,,,,,,,,,,3185.4902,0,0,0,0,4484.0522,0,0,4608.669,0,0,14061.256,4622.4688,
4285,957.4696601914421,4.186169,,,,,,,,,,,0,10684.16,0,14714.74,0,11598.867,0,12720.786,12359.961,0,68048.64,0,12310.954,
4286,501.32087104065766,4.183879,,,,,,,,,,,0,0,13694.879,0,5625.637,5181.8496,24859.07,7091.975,5882.34,0,0,0,7805.654,
4287,284.99630739414283,4.1787295,,,,,,,,,,,14553.219,13937.354,11008.065,14013.981,12266.125,13796.973,11348.819,14183.45,12355.821,12243.034,12368.83,12816.258,13615.426,
4288,242.17609349462145,4.170692,,,,,,,,,,,13779.403,12036.68,10131.348,14881.592,14011.516,16649.371,11640.613,0,11245.129,11238.467,0,11072.307,11620.344,
4289,369.0014943465373,4.1819286,,,,,,,,,,,11454.402,11276.714,9978.129,12046.133,12695.553,11197.872,10635.352,11548.059,11801.874,12063.071,12629.434,13030.031,12192.236,
4290,254.9893292748363,4.187695,,,,,,,,,,,18091.236,18064.291,16062.026,17013.242,17754.164,17093.29,15012.992,17364.312,16637.756,16000.062,18147.893,17875.176,16751.832,
4291,262.99360496963493,4.1787295,,,,,,,,,,,23489.611,26004.363,23212.795,24932.082,24678.357,25684.008,22043.73,22578.715,24361.494,25811.258,26592.975,24684.584,22677.209,
4292,349.20160329008246,4.1921096,,,,,,,,,,,0,18425.963,0,24287.969,0,8989.051,0,9012.539,8408.27,0,16663.357,0,8248.96,
4293,183.10261657887708,4.1992116,,,,,,,,,,,3490.284,12126.75,24540.898,13185.0,4571.8945,7599.745,3867.6665,7073.419,9188.534,4262.365,4497.8154,4225.901,8898.332,
4294,236.99466681122408,4.1896625,,,,,,,,,,,9082.6455,8458.934,7727.0557,6795.8613,8790.127,9927.743,8215.496,8850.986,9261.99,9072.666,0,10562.394,9290.83,
4295,387.0104143448386,4.1935496,,,,,,,,,,,0,0,0,8189.553,8131.1665,0,9402.89,9538.558,0,0,10262.338,0,10503.89,
4296,242.98717323456262,4.187691,,,,,,,,,,,24540.621,24046.559,23091.896,22688.04,23697.623,23830.213,23039.0,24565.266,26023.145,24243.129,27769.682,26003.72,24605.523,
4297,286.9944828886056,4.1986184,,,,,,,,,,,0,14213.207,0,13137.778,11980.863,11960.629,12993.994,12459.138,12936.012,0,11539.951,0,13288.221,
4298,305.0027722525564,4.206897,,,,,,,,,,,11036.709,12467.736,9875.077,10656.36,9867.165,11031.088,9375.018,10988.3125,8924.915,10781.841,10883.747,11585.723,11517.08,
4299,355.0076783880244,4.1899667,,,,,,,,,,,14114.373,0,12497.535,13257.164,0,0,10291.039,12507.591,0,0,14424.574,13008.811,12542.12,
4300,1055.4403418948737,4.196867,,,,,,,,,,,0,1450.6147,0,2055.7754,0,2197.6858,0,2204.2551,1803.92,0,10334.28,0,2411.3281,
4301,679.2237894094444,4.199711,,,,,,,,,,,0,0,56382.35,0,18673.922,9157.291,0,8636.155,9602.791,0,0,0,8215.967,
4302,327.21711306590663,4.19323,,,,,,,,,,,69994.76,10278.928,0,10576.315,0,14663.0625,0,17388.568,14965.862,0,16968.668,17302.123,16723.096,
4303,971.4854713669065,4.199243,,,,,,,,,,,0,36658.41,0,54387.01,0,74057.2,0,78883.6,77892.984,0,465460.3,0,68091.47,
4304,358.995038857441,4.2011333,,,,,,,,,,,35557.46,34638.324,35909.047,33291.12,35471.516,36011.2,30793.094,34322.59,35985.074,34664.6,34428.055,38922.01,34457.562,
4305,246.99641355340705,4.204337,,,,,,,,,,,10096.016,9225.378,11927.912,9583.588,10031.151,8428.981,7684.717,9639.133,9129.899,9351.265,8070.35,10922.617,10859.858,
4306,637.2133275703073,4.199711,,,,,,,,,,,0,0,13742.516,0,4873.619,2349.9497,0,3134.1685,2702.0544,0,0,0,2286.258,
4307,715.1999939464075,4.2011,,,,,,,,,,,0,0,16552.59,0,4592.662,3153.0283,0,2152.4512,2534.7532,0,0,0,2859.7817,
4308,373.00894951061986,4.2036943,,,,,,,,,,,21610.088,23978.615,19616.305,22396.47,21203.617,22062.047,19981.514,23199.945,20984.707,20554.176,22701.45,23483.164,21700.016,
4309,1013.4944539801056,4.200436,,,,,,,,,,,0,14992.07,0,20732.828,0,5438.8804,0,4992.2954,6093.205,0,2293.2112,0,4915.4097,
4310,248.9936899892986,4.2007527,,,,,,,,,,,12682.376,12881.971,12337.868,13651.394,12991.161,13179.31,12166.628,11560.197,13133.444,11722.729,0,12769.493,12476.042,
4311,240.99477115195242,4.19485,,,,,,,,,,,12166.303,0,11625.502,0,10664.653,10499.3955,10178.868,11536.213,10797.273,9839.126,11107.798,11247.789,10354.016,
4312,274.9931671704508,4.2075357,,,,,,,,,,,16656.635,16638.035,18387.607,18868.732,17417.734,18497.555,15136.083,17369.863,17179.648,18047.412,17027.982,18861.344,17919.36,
4313,1069.4536697096412,4.2016244,,,,,,,,,,,0,3076.6597,0,4670.2505,0,4871.7285,0,4730.09,5110.4673,0,27505.283,0,4455.88,
4314,347.00106625657463,4.200495,,,,,,,,,,,8385.451,9447.371,8076.5376,7465.207,7455.951,7787.2427,7602.919,8358.528,10030.322,8929.002,7214.6914,8358.324,9202.284,
4315,326.99040079308605,4.2030573,,,,,,,,,,,33464.152,31409.736,31685.912,32560.441,33804.074,33852.305,28442.451,33214.08,32524.002,33649.402,32598.082,35483.934,31855.357,
4316,342.9896155587789,4.2160144,,,,,,,,,,,13075.3545,14414.586,14505.219,13317.306,13844.321,12558.699,13548.497,13013.116,13127.16,14708.619,0,13197.468,13042.432,
4317,268.9954423870678,4.2136884,,,,,,,,,,,17287.023,18049.994,14810.441,17603.281,16281.374,17744.76,0,17724.379,16828.805,15020.91,14859.125,0,0,
4318,289.00538767676215,4.2109265,,,,,,,,,,,14768.413,12940.24,12580.074,13421.583,12435.894,0,10991.884,12969.784,12674.814,12162.803,12974.033,15376.789,12629.104,
4320,294.9956705644067,4.219699,,,,,,,,,,,16534.78,16162.708,15070.883,16991.125,15341.898,15987.881,14404.687,14903.161,17207.002,15558.694,15522.471,17895.004,16167.45,
4321,351.0018740644467,4.215219,,,,,,,,,,,11238.748,12749.403,11462.066,11701.864,10621.648,10542.878,11526.471,10672.309,10583.26,11411.508,10954.581,11884.842,11850.333,
4322,306.9967345542298,4.21906,,,,,,,,,,,20253.328,20782.652,20383.344,23727.904,19130.445,21775.031,18795.738,19674.816,19030.877,19749.914,18661.717,21286.012,19219.273,
4323,276.99530164869526,4.212658,,,,,,,,,,,12071.589,11844.656,10777.619,10831.343,13903.076,11156.977,10834.322,12492.63,12528.129,13357.359,12251.878,12095.074,11110.713,
4324,373.00887137841426,4.2088165,,,,,,,,,,,21610.088,23978.615,19616.305,22396.47,21203.617,24393.086,19981.514,23199.945,20984.707,22340.48,22701.45,23483.164,20725.184,
4325,312.9939703808625,4.2205944,,,,,,,,,,,0,10072.195,9174.331,0,0,9735.407,9167.209,9671.591,11373.225,8619.7705,0,9872.62,8611.431,
4326,166.05085058589447,4.221618,,,,,,,,,,,19678.746,15848.72,15302.776,17285.87,20563.37,14039.434,12308.552,14329.821,15600.601,19437.713,7758.88,18957.1,12715.776,
4327,953.467586435959,4.2247376,,,,,,,,,,,0,0,0,0,0,2955.6208,0,2407.3772,0,0,18745.143,0,2082.3447,
4328,999.4374449097713,4.2229433,,,,,,,,,,,0,0,0,0,0,9584.777,0,9280.481,8024.897,0,20366.014,0,8607.062,
4329,173.11802308328436,4.2222576,,,,,,,,,,,73584.234,27597.238,22706.662,24501.877,23746.74,39290.977,37338.96,41439.35,42955.566,60569.926,54648.973,65503.63,44371.562,
4330,941.4760885098875,4.224292,,,,,,,,,,,8656.563,228562.45,0,344263.75,0,500431.38,0,526987.94,521800.97,0,2469967.8,0,503762.88,
4331,1039.4449212951868,4.2254,,,,,,,,,,,0,13851.378,0,18570.379,0,25434.39,0,26825.754,24676.71,0,116214.01,0,25343.314,
4332,1009.4618950191792,4.22659,,,,,,,,,,,0,10098.136,0,14663.006,0,19095.385,0,18284.88,19096.664,0,52455.824,0,18104.473,
4333,258.99210843742554,4.227137,,,,,,,,,,,10945.998,11103.681,11112.144,0,10955.617,10405.806,9347.555,0,0,10754.3125,8995.92,10304.831,0,
4334,1025.4306786849086,4.2242117,,,,,,,,,,,0,5120.977,0,5951.4897,0,7470.0645,0,8334.048,10108.602,0,19798.887,0,7787.989,
4335,266.9925889060683,4.2323513,,,,,,,,,,,0,10277.48,10127.527,10828.364,9862.142,0,11293.694,10246.67,11551.792,8790.337,9590.979,12310.364,11500.295,
4336,333.0007941483083,4.2221985,,,,,,,,,,,10791.361,11543.13,9912.959,10689.768,11410.295,11246.096,9963.781,9399.656,10570.819,0,8593.682,12067.612,9420.818,
4337,358.9951460377115,4.210318,,,,,,,,,,,35557.46,31687.754,35909.047,33291.12,33963.84,36011.2,30649.041,32367.062,0,34664.6,33098.97,35352.074,34457.562,
4338,341.00279247893536,4.2299433,,,,,,,,,,,20780.47,21061.092,18689.105,21469.76,22089.227,19832.25,18574.69,21015.879,20550.6,20260.04,20306.438,21276.1,19932.29,
4339,553.2846841822119,4.233807,,,,,,,,,,,0,0,7101.68,0,2561.2441,3373.6782,16990.41,4318.042,3482.3477,0,0,0,4013.05,
4340,369.0015774711792,4.2350636,,,,,,,,,,,11856.398,11761.54,12304.351,13607.506,11170.893,14139.051,11427.388,12514.612,11219.625,11896.513,13065.413,12071.085,13265.938,
4341,952.9688476941765,4.2251387,,,,,,,,,,,0,0,0,2328.5066,0,3134.0452,0,4343.038,4057.0857,0,29298.094,0,3331.7122,
4342,1001.4349920684712,4.2229466,,,,,,,,,,,0,0,0,0,0,4575.644,0,5027.6514,4208.2114,0,10695.522,0,5111.4297,
4343,1004.4686609411531,4.2230234,,,,,,,,,,,0,2857.094,0,3460.227,0,4509.08,0,4529.5537,5323.044,0,18762.184,0,4719.0127,
4344,1011.4651590037183,4.2254,,,,,,,,,,,0,2127.7212,0,2959.646,0,3528.2246,0,3891.0918,3970.5354,0,10547.894,0,3756.1462,
4345,1026.444834091499,4.2230215,,,,,,,,,,,0,3808.4824,0,6231.72,0,8314.135,0,7596.811,9208.347,0,20728.623,0,7640.2666,
4346,1041.4447083518878,4.231345,,,,,,,,,,,0,5821.796,0,5750.455,0,6369.942,0,6485.073,7321.9946,0,27671.232,0,5901.9854,
4347,1042.440687951368,4.2362266,,,,,,,,,,,0,0,0,3974.6753,0,2944.0125,0,2928.1414,3189.6484,0,13321.404,0,0,
4348,1061.4234586315972,4.2242117,,,,,,,,,,,0,4781.564,0,6679.553,0,8906.585,0,8221.345,8279.956,0,20829.896,0,7832.086,
4349,274.9933901599939,4.2280207,,,,,,,,,,,16697.723,17264.803,15380.669,16521.969,18480.896,18497.555,15136.083,17708.723,16494.873,18047.412,17027.982,18800.023,17919.36,
4350,374.99583566889623,4.238456,,,,,,,,,,,10150.721,8936.388,8774.947,9023.573,9709.936,8660.411,8886.109,9605.571,10434.308,9123.253,10868.951,0,9263.907,
4351,517.3161980892662,4.234273,,,,,,,,,,,0,0,4055.5369,0,0,3220.3538,2813.0005,3763.2422,3066.1946,0,1766.9921,17335.088,4112.2266,
4352,300.99774939745595,4.2357025,,,,,,,,,,,13692.87,22348.91,15363.112,25195.455,17978.4,20102.412,14084.655,18171.127,19014.475,16016.481,25393.115,16353.079,20928.824,
4353,211.13397830755534,4.2376246,,,,,,,,,,,99755.47,101007.63,98097.805,92637.13,100000.54,87327.375,94068.57,95537.25,93621.77,107070.82,61121.766,99606.99,94059.734,
4354,254.98923167314777,4.2494297,,,,,,,,,,,17455.492,17229.848,14795.339,16673.324,0,17652.924,16320.652,16712.998,17138.69,18627.8,16275.954,17993.66,17686.537,
4355,336.9994921087569,4.23715,,,,,,,,,,,0,9415.579,9081.282,10121.91,9856.529,10613.207,10088.105,9867.404,9745.843,9460.481,0,10601.011,9589.112,
4356,305.0021924390501,4.2401376,,,,,,,,,,,11097.031,12872.354,10478.78,13853.752,11042.306,12944.399,9365.15,11808.348,0,11309.695,12413.157,11790.643,12015.104,
4357,331.24818544415666,4.2412972,,,,,,,,,,,19519.002,0,0,0,0,4861.3667,0,5269.358,5013.15,0,6104.183,0,5016.844,
4358,327.2173629835298,4.236985,,,,,,,,,,,71476.27,8261.777,0,9383.37,0,21648.318,0,27309.969,22901.1,4273.0737,14758.506,94298.18,22195.219,
4360,545.261563541085,4.244933,,,,,,,,,,,0,0,0,0,0,2520.6807,0,0,2064.4636,0,0,13918.653,2319.437,
4361,286.9809056422423,4.246139,,,,,,,,,,,40498.375,40010.33,39885.543,38041.668,38623.992,0,37848.77,40295.8,40790.855,0,31074.574,47238.88,41884.76,
4362,387.00903780060753,4.244811,,,,,,,,,,,0,10653.631,0,10679.43,0,9936.957,0,10709.531,10630.925,7711.306,10487.968,10723.4375,10508.457,
4363,321.00488021086966,4.248553,,,,,,,,,,,10419.687,10521.009,9786.356,10413.255,11049.025,10629.406,10366.77,9873.143,11551.42,0,8883.655,11224.181,10980.205,
4364,1007.9997829234783,4.242043,,,,,,,,,,,0,5507.1387,0,9897.322,0,12726.838,0,10984.067,9852.5205,0,110467.34,0,12676.576,
4365,401.0049039646976,4.2468343,,,,,,,,,,,10156.951,0,9683.597,11884.824,8877.119,10251.182,8669.379,11407.999,10679.665,9396.858,11511.088,10878.915,11384.011,
4366,315.2168803519803,4.242395,,,,,,,,,,,12682.573,1366.2959,0,0,0,4247.592,0,4365.5386,5019.1543,0,0,18678.436,3920.5745,
4367,296.9973948244625,4.2472258,,,,,,,,,,,71126.87,65858.664,70066.195,62466.91,73394.76,65176.68,68629.85,66197.28,65309.94,79649.14,41282.023,71134.46,66451.195,
4368,1007.4971039194694,4.2408547,,,,,,,,,,,0,5346.495,0,7508.4517,0,11348.92,0,10311.046,9901.58,0,101722.41,0,10269.483,
4369,1018.9875661473351,4.2408547,,,,,,,,,,,0,1940.9629,0,2468.084,0,3025.4756,0,2625.04,3639.0027,0,16262.709,0,2952.9019,
4370,257.17516552806654,4.2474904,,,,,,,,,,,18857.908,2322.8816,0,0,0,4664.032,0,0,4830.8193,1445.9064,6724.0913,0,4548.0005,
4371,306.99851145934576,4.245949,,,,,,,,,,,20029.139,20855.945,20383.344,23727.904,20061.88,21334.057,18795.738,18906.121,21002.28,19749.914,19587.637,20782.332,19535.113,
4372,1073.5182826252735,4.2513413,,,,,,,,,,,20361.373,477140.9,0,616117.2,0,466195.44,0,504426.1,520135.62,0,1751024.1,0,516469.78,
4373,983.4862051210522,4.251557,,,,,,,,,,,0,264738.1,0,356369.75,0,110839.25,0,116282.19,119525.195,0,153575.75,0,112295.54,
4374,1109.4925594764002,4.2513413,,,,,,,,,,,1795.1112,31167.125,0,37323.23,0,31269.533,0,30052.693,32754.217,0,100469.73,0,33517.156,
4375,1136.5112088397832,4.251557,,,,,,,,,,,0,14690.004,0,18057.27,0,15184.679,0,15941.988,16752.06,0,58006.33,0,15662.783,
4376,1141.502893679123,4.251557,,,,,,,,,,,0,17016.877,0,22314.36,0,17642.035,0,19346.537,18824.81,0,40653.676,0,18651.541,
4377,405.01141613934834,4.251929,,,,,,,,,,,10968.515,13131.734,10541.835,11712.34,9783.163,10369.24,9964.457,11624.116,0,10057.713,13131.371,11310.662,12402.436,
4378,1029.0041945375788,4.251557,,,,,,,,,,,0,23748.8,0,40510.6,0,11329.425,0,12366.136,13696.004,0,41066.22,0,12173.438,
4379,1051.4717485244296,4.252745,,,,,,,,,,,0,11839.457,0,12847.333,0,4677.0947,0,4807.8647,5674.4697,0,4844.8003,0,4581.9863,
4380,1081.4539780548214,4.251557,,,,,,,,,,,0,13893.076,0,17728.305,0,5906.9385,0,6478.85,7311.0537,0,8627.883,0,7035.159,
4381,1074.0211689636287,4.251557,,,,,,,,,,,0,30049.555,0,48817.555,0,30580.281,0,36104.293,37009.344,0,273014.56,0,37466.66,
4382,337.0002607605375,4.2528086,,,,,,,,,,,0,8889.789,8606.774,10121.91,0,10613.207,8738.765,0,9745.843,9460.481,9145.557,10685.331,9298.27,
4383,280.9852310772771,4.270556,,,,,,,,,,,40944.656,44557.58,43369.277,36181.83,50811.914,38199.492,43159.58,0,35497.574,40903.29,0,42948.73,47403.723,
4384,1111.4929613037245,4.252745,,,,,,,,,,,0,16754.816,0,20695.994,0,16026.045,0,15667.296,17111.863,0,53100.7,0,17275.453,
4385,1171.484882716619,4.2534227,,,,,,,,,,,1844.8278,33806.137,0,42910.613,0,34621.043,0,34033.547,36271.74,0,144960.77,0,32820.418,
4386,112.98558770030506,4.247921,,,,,,,,,,,129660.89,79754.57,86928.28,80747.96,93435.164,101396.61,117191.7,112037.95,95761.01,124071.055,0,127848.65,101209.13,
4387,1028.5022496016925,4.2527475,,,,,,,,,,,0,23208.484,0,36448.754,0,11319.648,0,12108.007,11286.422,0,35283.4,0,10134.624,
4388,1157.4714428558646,4.2503667,,,,,,,,,,,0,7627.71,0,11788.961,0,8563.882,0,9541.0,9053.982,0,20770.174,0,9606.126,
4389,1131.4735619974692,4.252745,,,,,,,,,,,0,9684.556,0,12202.972,0,8622.79,0,10096.381,11944.055,0,17864.137,0,9824.045,
4390,1077.5264503876297,4.2518,,,,,,,,,,,0,5262.5625,0,7082.8447,0,0,0,6747.0854,5833.5747,0,18784.518,0,6856.0605,
4391,1084.5071708766384,4.25124,,,,,,,,,,,0,0,0,0,0,4284.779,0,4760.2485,5665.5376,0,25995.783,0,5167.9424,
4392,1085.0104410265735,4.251557,,,,,,,,,,,0,5311.4307,0,7331.2407,0,5532.058,0,5971.6445,5466.692,0,25960.303,0,6668.777,
4393,1174.48205420991,4.251555,,,,,,,,,,,0,4216.8115,0,5462.1724,0,4006.737,0,5223.914,4578.073,0,13672.913,0,4226.224,
4394,369.00186396195016,4.2498846,,,,,,,,,,,11856.398,13806.285,0,13607.506,11269.519,13238.081,0,13417.348,12009.649,11896.513,12792.653,12071.085,13265.938,
4395,289.00501119581,4.257625,,,,,,,,,,,11514.96,12440.591,13248.696,12633.396,12090.492,13296.03,11973.333,11900.666,13352.009,12206.868,0,12656.349,11248.517,
4396,373.00787328992834,4.2517047,,,,,,,,,,,21499.271,20282.928,17791.012,20832.393,19876.254,21537.168,18511.61,21382.455,20658.037,18701.027,20951.219,22936.459,21117.457,
4397,351.00092255311495,4.26092,,,,,,,,,,,0,0,12405.483,12387.933,10656.817,13276.155,11241.367,11123.126,0,0,10949.312,13330.609,11313.886,
4398,290.9987116208394,4.2703805,,,,,,,,,,,0,10411.131,0,0,0,10708.67,9769.48,10836.902,0,0,9617.047,10469.814,0,
4399,1158.4835075382077,4.252745,,,,,,,,,,,0,9650.961,0,10473.825,0,8736.875,0,10418.141,9754.13,0,17707.656,0,9000.155,
4400,221.082212345873,4.261989,,,,,,,,,,,10339.681,2602.4805,3960.5764,2774.4048,0,6219.9272,0,0,5860.939,0,5656.6787,16748.219,5514.8945,
4401,326.99351571919345,4.2558103,,,,,,,,,,,18423.438,20044.379,16988.55,20180.492,17296.186,21973.625,0,19897.998,18947.586,19769.902,16058.529,20374.775,0,
4402,240.9949886633479,4.259858,,,,,,,,,,,0,10988.408,9434.98,10067.633,0,10016.392,8533.375,9316.309,9967.443,9286.894,9464.551,10884.116,0,
4403,294.99617345562535,4.258111,,,,,,,,,,,16534.78,17001.729,16138.49,16991.125,16685.535,16666.48,15857.343,15518.743,16992.594,16165.129,14821.571,19580.316,16512.334,
4404,254.98921752511094,4.2581124,,,,,,,,,,,17455.492,17229.848,14795.339,16673.324,18251.227,17652.924,16320.652,17369.488,17218.746,18627.8,17307.836,17993.66,17686.537,
4405,229.1449207666803,4.2619534,,,,,,,,,,,62395.035,55491.38,60146.758,56352.824,64771.902,59631.836,61319.953,58053.01,58267.54,66141.03,39875.152,58539.58,61036.613,
4406,292.9896497249404,4.2546854,,,,,,,,,,,15098.772,12901.308,12672.588,12919.761,12313.344,12300.94,11536.085,0,12928.197,0,0,14511.585,0,
4407,1133.4745594643757,4.253933,,,,,,,,,,,0,6025.041,0,6984.347,0,6000.204,0,5526.802,6565.124,0,11294.601,0,7122.769,
4408,1193.4655370204641,4.2539334,,,,,,,,,,,0,6272.18,0,8119.7207,0,7165.0244,0,7259.6045,7613.632,0,11148.431,0,7021.454,
4409,305.0021311281708,4.254049,,,,,,,,,,,11097.031,12872.354,10003.606,13853.752,0,12944.399,10842.248,0,10810.023,11452.094,12413.157,11790.643,11338.548,
4410,278.992263594648,4.281269,,,,,,,,,,,0,14952.834,12257.274,11505.021,12912.351,0,0,12490.117,12855.708,11944.402,0,0,14996.125,
4411,338.998538387371,4.269637,,,,,,,,,,,14704.115,15270.869,14782.459,16454.236,14167.8,14669.899,14121.829,15635.199,14231.94,15767.802,15738.215,16275.312,14824.285,
4412,264.99210633805905,4.249848,,,,,,,,,,,0,25811.63,24527.162,25435.861,29109.22,26118.072,27719.572,24682.197,0,33814.9,21120.4,32673.006,26238.912,
4413,358.9953224432289,4.2702703,,,,,,,,,,,29610.062,32529.271,28745.428,34186.074,30675.15,30338.346,26728.291,30044.502,31795.232,30117.074,28967.516,36107.2,32465.934,
4414,274.99360141741136,4.2689905,,,,,,,,,,,16865.338,16673.441,14505.747,15343.454,17196.959,16781.088,14411.043,17708.723,18101.559,16492.121,16828.709,18563.625,16219.279,
4415,397.17039156181977,4.2717223,,,,,,,,,,,0,0,16060.995,0,0,3998.6157,7814.4146,0,0,0,0,0,0,
4416,387.00877580217514,4.2710915,,,,,,,,,,,8464.118,0,9555.119,10485.483,8578.796,10061.235,9173.48,0,10630.925,8658.338,0,0,0,
4417,218.9900569753595,4.2697597,,,,,,,,,,,9978.776,0,12335.189,11072.6455,10789.503,10230.271,10817.283,10288.978,10538.103,11279.783,8783.212,0,11880.387,
4418,355.0046195851434,4.2647634,,,,,,,,,,,0,12239.329,9858.554,11930.32,11690.002,13831.909,0,11702.626,11149.953,11747.874,12185.509,0,11241.739,
4419,268.99641259524145,4.264509,,,,,,,,,,,14949.316,15610.93,14621.403,14512.323,14330.898,13707.746,12691.1045,13197.094,14978.511,15520.396,12988.005,15846.803,15429.216,
4421,254.98950852542677,4.2721987,,,,,,,,,,,17455.492,17229.848,13553.166,17191.367,18251.227,15525.801,15296.238,16438.857,16786.99,18627.8,14908.048,17993.66,16801.027,
4422,302.99569688240933,4.2833533,,,,,,,,,,,10021.719,0,9857.145,10342.855,9936.07,0,8214.958,10395.441,10032.692,10619.024,9987.612,11129.565,0,
4423,344.9812843531326,4.28436,,,,,,,,,,,38301.05,40504.082,36867.51,37511.496,37959.36,39924.723,35196.504,33550.918,37007.445,40124.543,37771.832,42450.895,38039.316,
